1.5287 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
16.1098 	EXP 	window1: blendMode = 'avg'
16.1102 	EXP 	window1: blendMode = 'avg'
16.1284 	EXP 	window1: blendMode = 'avg'
16.1287 	EXP 	window1: blendMode = 'avg'
16.1479 	EXP 	window1: blendMode = 'avg'
16.1482 	EXP 	window1: blendMode = 'avg'
16.1684 	EXP 	window1: blendMode = 'avg'
16.1691 	EXP 	window1: blendMode = 'avg'
16.1906 	EXP 	window1: blendMode = 'avg'
16.1914 	EXP 	window1: blendMode = 'avg'
16.2103 	EXP 	window1: blendMode = 'avg'
16.2109 	EXP 	window1: blendMode = 'avg'
16.2306 	EXP 	window1: blendMode = 'avg'
16.2313 	EXP 	window1: blendMode = 'avg'
16.2500 	EXP 	window1: blendMode = 'avg'
16.2507 	EXP 	window1: blendMode = 'avg'
16.2709 	EXP 	window1: blendMode = 'avg'
16.2721 	EXP 	window1: blendMode = 'avg'
16.2903 	EXP 	window1: blendMode = 'avg'
16.2914 	EXP 	window1: blendMode = 'avg'
16.3103 	EXP 	window1: blendMode = 'avg'
16.3110 	EXP 	window1: blendMode = 'avg'
16.3305 	EXP 	window1: blendMode = 'avg'
16.3313 	EXP 	window1: blendMode = 'avg'
16.3506 	EXP 	window1: blendMode = 'avg'
16.3513 	EXP 	window1: blendMode = 'avg'
16.3700 	EXP 	window1: blendMode = 'avg'
16.3707 	EXP 	window1: blendMode = 'avg'
16.3904 	EXP 	window1: blendMode = 'avg'
16.3912 	EXP 	window1: blendMode = 'avg'
16.4111 	EXP 	window1: blendMode = 'avg'
16.4118 	EXP 	window1: blendMode = 'avg'
16.4306 	EXP 	window1: blendMode = 'avg'
16.4313 	EXP 	window1: blendMode = 'avg'
16.4500 	EXP 	window1: blendMode = 'avg'
16.4507 	EXP 	window1: blendMode = 'avg'
16.4703 	EXP 	window1: blendMode = 'avg'
16.4710 	EXP 	window1: blendMode = 'avg'
16.4902 	EXP 	window1: blendMode = 'avg'
16.4909 	EXP 	window1: blendMode = 'avg'
16.5103 	EXP 	window1: blendMode = 'avg'
16.5110 	EXP 	window1: blendMode = 'avg'
16.5309 	EXP 	window1: blendMode = 'avg'
16.5315 	EXP 	window1: blendMode = 'avg'
16.5499 	EXP 	window1: blendMode = 'avg'
16.5506 	EXP 	window1: blendMode = 'avg'
16.5700 	EXP 	window1: blendMode = 'avg'
16.5706 	EXP 	window1: blendMode = 'avg'
16.5913 	EXP 	window1: blendMode = 'avg'
16.5922 	EXP 	window1: blendMode = 'avg'
16.6104 	EXP 	window1: blendMode = 'avg'
16.6115 	EXP 	window1: blendMode = 'avg'
16.6301 	EXP 	window1: blendMode = 'avg'
16.6308 	EXP 	window1: blendMode = 'avg'
16.6502 	EXP 	window1: blendMode = 'avg'
16.6509 	EXP 	window1: blendMode = 'avg'
16.6707 	EXP 	window1: blendMode = 'avg'
16.6714 	EXP 	window1: blendMode = 'avg'
16.6910 	EXP 	window1: blendMode = 'avg'
16.6922 	EXP 	window1: blendMode = 'avg'
16.7100 	EXP 	window1: blendMode = 'avg'
16.7107 	EXP 	window1: blendMode = 'avg'
16.7302 	EXP 	window1: blendMode = 'avg'
16.7309 	EXP 	window1: blendMode = 'avg'
16.7501 	EXP 	window1: blendMode = 'avg'
16.7508 	EXP 	window1: blendMode = 'avg'
16.7702 	EXP 	window1: blendMode = 'avg'
16.7709 	EXP 	window1: blendMode = 'avg'
16.7901 	EXP 	window1: blendMode = 'avg'
16.7908 	EXP 	window1: blendMode = 'avg'
16.8107 	EXP 	window1: blendMode = 'avg'
16.8114 	EXP 	window1: blendMode = 'avg'
16.8311 	EXP 	window1: blendMode = 'avg'
16.8318 	EXP 	window1: blendMode = 'avg'
16.8499 	EXP 	window1: blendMode = 'avg'
16.8506 	EXP 	window1: blendMode = 'avg'
16.8699 	EXP 	window1: blendMode = 'avg'
16.8706 	EXP 	window1: blendMode = 'avg'
16.8919 	EXP 	window1: blendMode = 'avg'
16.8926 	EXP 	window1: blendMode = 'avg'
16.9100 	EXP 	window1: blendMode = 'avg'
16.9106 	EXP 	window1: blendMode = 'avg'
16.9321 	EXP 	window1: blendMode = 'avg'
16.9329 	EXP 	window1: blendMode = 'avg'
16.9506 	EXP 	window1: blendMode = 'avg'
16.9517 	EXP 	window1: blendMode = 'avg'
16.9708 	EXP 	window1: blendMode = 'avg'
16.9716 	EXP 	window1: blendMode = 'avg'
16.9903 	EXP 	window1: blendMode = 'avg'
16.9914 	EXP 	window1: blendMode = 'avg'
17.0100 	EXP 	window1: blendMode = 'avg'
17.0107 	EXP 	window1: blendMode = 'avg'
17.0311 	EXP 	window1: blendMode = 'avg'
17.0318 	EXP 	window1: blendMode = 'avg'
17.0498 	EXP 	window1: blendMode = 'avg'
17.0505 	EXP 	window1: blendMode = 'avg'
17.0702 	EXP 	window1: blendMode = 'avg'
17.0709 	EXP 	window1: blendMode = 'avg'
17.0912 	EXP 	window1: blendMode = 'avg'
17.0922 	EXP 	window1: blendMode = 'avg'
17.1115 	EXP 	window1: blendMode = 'avg'
17.1122 	EXP 	window1: blendMode = 'avg'
17.1305 	EXP 	window1: blendMode = 'avg'
17.1312 	EXP 	window1: blendMode = 'avg'
17.1512 	EXP 	window1: blendMode = 'avg'
17.1521 	EXP 	window1: blendMode = 'avg'
17.1711 	EXP 	window1: blendMode = 'avg'
17.1718 	EXP 	window1: blendMode = 'avg'
17.1917 	EXP 	window1: blendMode = 'avg'
17.1925 	EXP 	window1: blendMode = 'avg'
17.2109 	EXP 	window1: blendMode = 'avg'
17.2119 	EXP 	window1: blendMode = 'avg'
17.2320 	EXP 	window1: blendMode = 'avg'
17.2327 	EXP 	window1: blendMode = 'avg'
17.2502 	EXP 	window1: blendMode = 'avg'
17.2508 	EXP 	window1: blendMode = 'avg'
17.2707 	EXP 	window1: blendMode = 'avg'
17.2714 	EXP 	window1: blendMode = 'avg'
17.2900 	EXP 	window1: blendMode = 'avg'
17.2911 	EXP 	window1: blendMode = 'avg'
17.3101 	EXP 	window1: blendMode = 'avg'
17.3112 	EXP 	window1: blendMode = 'avg'
17.3299 	EXP 	window1: blendMode = 'avg'
17.3306 	EXP 	window1: blendMode = 'avg'
17.3501 	EXP 	window1: blendMode = 'avg'
17.3508 	EXP 	window1: blendMode = 'avg'
17.3703 	EXP 	window1: blendMode = 'avg'
17.3710 	EXP 	window1: blendMode = 'avg'
17.3910 	EXP 	window1: blendMode = 'avg'
17.3921 	EXP 	window1: blendMode = 'avg'
17.4106 	EXP 	window1: blendMode = 'avg'
17.4112 	EXP 	window1: blendMode = 'avg'
17.4301 	EXP 	window1: blendMode = 'avg'
17.4308 	EXP 	window1: blendMode = 'avg'
17.4504 	EXP 	window1: blendMode = 'avg'
17.4514 	EXP 	window1: blendMode = 'avg'
17.4715 	EXP 	window1: blendMode = 'avg'
17.4722 	EXP 	window1: blendMode = 'avg'
17.4902 	EXP 	window1: blendMode = 'avg'
17.4909 	EXP 	window1: blendMode = 'avg'
17.5105 	EXP 	window1: blendMode = 'avg'
17.5112 	EXP 	window1: blendMode = 'avg'
17.5304 	EXP 	window1: blendMode = 'avg'
17.5310 	EXP 	window1: blendMode = 'avg'
17.5501 	EXP 	window1: blendMode = 'avg'
17.5512 	EXP 	window1: blendMode = 'avg'
17.5698 	EXP 	window1: blendMode = 'avg'
17.5704 	EXP 	window1: blendMode = 'avg'
17.5906 	EXP 	window1: blendMode = 'avg'
17.5917 	EXP 	window1: blendMode = 'avg'
17.6102 	EXP 	window1: blendMode = 'avg'
17.6109 	EXP 	window1: blendMode = 'avg'
17.6296 	EXP 	window1: blendMode = 'avg'
17.6303 	EXP 	window1: blendMode = 'avg'
17.6507 	EXP 	window1: blendMode = 'avg'
17.6514 	EXP 	window1: blendMode = 'avg'
17.6699 	EXP 	window1: blendMode = 'avg'
17.6706 	EXP 	window1: blendMode = 'avg'
17.6910 	EXP 	window1: blendMode = 'avg'
17.6921 	EXP 	window1: blendMode = 'avg'
17.7106 	EXP 	window1: blendMode = 'avg'
17.7113 	EXP 	window1: blendMode = 'avg'
17.7305 	EXP 	window1: blendMode = 'avg'
17.7312 	EXP 	window1: blendMode = 'avg'
17.7500 	EXP 	window1: blendMode = 'avg'
17.7507 	EXP 	window1: blendMode = 'avg'
17.7699 	EXP 	window1: blendMode = 'avg'
17.7706 	EXP 	window1: blendMode = 'avg'
17.7899 	EXP 	window1: blendMode = 'avg'
17.7906 	EXP 	window1: blendMode = 'avg'
17.8106 	EXP 	window1: blendMode = 'avg'
17.8115 	EXP 	window1: blendMode = 'avg'
17.8300 	EXP 	window1: blendMode = 'avg'
17.8307 	EXP 	window1: blendMode = 'avg'
17.8497 	EXP 	window1: blendMode = 'avg'
17.8504 	EXP 	window1: blendMode = 'avg'
17.8704 	EXP 	window1: blendMode = 'avg'
17.8712 	EXP 	window1: blendMode = 'avg'
17.8896 	EXP 	window1: blendMode = 'avg'
17.8906 	EXP 	window1: blendMode = 'avg'
17.9100 	EXP 	window1: blendMode = 'avg'
17.9107 	EXP 	window1: blendMode = 'avg'
17.9296 	EXP 	window1: blendMode = 'avg'
17.9303 	EXP 	window1: blendMode = 'avg'
17.9502 	EXP 	window1: blendMode = 'avg'
17.9509 	EXP 	window1: blendMode = 'avg'
17.9701 	EXP 	window1: blendMode = 'avg'
17.9711 	EXP 	window1: blendMode = 'avg'
17.9904 	EXP 	window1: blendMode = 'avg'
17.9912 	EXP 	window1: blendMode = 'avg'
18.0091 	EXP 	window1: blendMode = 'avg'
18.0096 	EXP 	window1: blendMode = 'avg'
18.0288 	EXP 	window1: blendMode = 'avg'
18.0292 	EXP 	window1: blendMode = 'avg'
18.0481 	EXP 	window1: blendMode = 'avg'
18.0485 	EXP 	window1: blendMode = 'avg'
18.0701 	EXP 	window1: blendMode = 'avg'
18.0709 	EXP 	window1: blendMode = 'avg'
18.0918 	EXP 	window1: blendMode = 'avg'
18.0929 	EXP 	window1: blendMode = 'avg'
18.1189 	EXP 	window1: blendMode = 'avg'
18.1200 	EXP 	window1: blendMode = 'avg'
18.1331 	EXP 	window1: blendMode = 'avg'
18.1338 	EXP 	window1: blendMode = 'avg'
18.1488 	EXP 	window1: blendMode = 'avg'
18.1493 	EXP 	window1: blendMode = 'avg'
18.1679 	EXP 	window1: blendMode = 'avg'
18.1684 	EXP 	window1: blendMode = 'avg'
18.1877 	EXP 	window1: blendMode = 'avg'
18.1880 	EXP 	window1: blendMode = 'avg'
18.2083 	EXP 	window1: blendMode = 'avg'
18.2090 	EXP 	window1: blendMode = 'avg'
18.2282 	EXP 	window1: blendMode = 'avg'
18.2286 	EXP 	window1: blendMode = 'avg'
18.2483 	EXP 	window1: blendMode = 'avg'
18.2487 	EXP 	window1: blendMode = 'avg'
18.2685 	EXP 	window1: blendMode = 'avg'
18.2692 	EXP 	window1: blendMode = 'avg'
18.2913 	EXP 	window1: blendMode = 'avg'
18.2924 	EXP 	window1: blendMode = 'avg'
18.3115 	EXP 	window1: blendMode = 'avg'
18.3124 	EXP 	window1: blendMode = 'avg'
18.3302 	EXP 	window1: blendMode = 'avg'
18.3308 	EXP 	window1: blendMode = 'avg'
18.3483 	EXP 	window1: blendMode = 'avg'
18.3488 	EXP 	window1: blendMode = 'avg'
18.3690 	EXP 	window1: blendMode = 'avg'
18.3694 	EXP 	window1: blendMode = 'avg'
18.3885 	EXP 	window1: blendMode = 'avg'
18.3890 	EXP 	window1: blendMode = 'avg'
18.4083 	EXP 	window1: blendMode = 'avg'
18.4087 	EXP 	window1: blendMode = 'avg'
18.4292 	EXP 	window1: blendMode = 'avg'
18.4296 	EXP 	window1: blendMode = 'avg'
18.4480 	EXP 	window1: blendMode = 'avg'
18.4484 	EXP 	window1: blendMode = 'avg'
18.4690 	EXP 	window1: blendMode = 'avg'
18.4694 	EXP 	window1: blendMode = 'avg'
18.4883 	EXP 	window1: blendMode = 'avg'
18.4887 	EXP 	window1: blendMode = 'avg'
18.5090 	EXP 	window1: blendMode = 'avg'
18.5101 	EXP 	window1: blendMode = 'avg'
18.5302 	EXP 	window1: blendMode = 'avg'
18.5309 	EXP 	window1: blendMode = 'avg'
18.5496 	EXP 	window1: blendMode = 'avg'
18.5503 	EXP 	window1: blendMode = 'avg'
18.5698 	EXP 	window1: blendMode = 'avg'
18.5704 	EXP 	window1: blendMode = 'avg'
18.5897 	EXP 	window1: blendMode = 'avg'
18.5904 	EXP 	window1: blendMode = 'avg'
18.6106 	EXP 	window1: blendMode = 'avg'
18.6114 	EXP 	window1: blendMode = 'avg'
18.6297 	EXP 	window1: blendMode = 'avg'
18.6304 	EXP 	window1: blendMode = 'avg'
18.6504 	EXP 	window1: blendMode = 'avg'
18.6510 	EXP 	window1: blendMode = 'avg'
18.6696 	EXP 	window1: blendMode = 'avg'
18.6703 	EXP 	window1: blendMode = 'avg'
18.6897 	EXP 	window1: blendMode = 'avg'
18.6903 	EXP 	window1: blendMode = 'avg'
18.7102 	EXP 	window1: blendMode = 'avg'
18.7108 	EXP 	window1: blendMode = 'avg'
18.7300 	EXP 	window1: blendMode = 'avg'
18.7306 	EXP 	window1: blendMode = 'avg'
18.7500 	EXP 	window1: blendMode = 'avg'
18.7507 	EXP 	window1: blendMode = 'avg'
18.7694 	EXP 	window1: blendMode = 'avg'
18.7701 	EXP 	window1: blendMode = 'avg'
18.7897 	EXP 	window1: blendMode = 'avg'
18.7907 	EXP 	window1: blendMode = 'avg'
18.8104 	EXP 	window1: blendMode = 'avg'
18.8111 	EXP 	window1: blendMode = 'avg'
18.8303 	EXP 	window1: blendMode = 'avg'
18.8310 	EXP 	window1: blendMode = 'avg'
18.8494 	EXP 	window1: blendMode = 'avg'
18.8501 	EXP 	window1: blendMode = 'avg'
18.8708 	EXP 	window1: blendMode = 'avg'
18.8715 	EXP 	window1: blendMode = 'avg'
18.8898 	EXP 	window1: blendMode = 'avg'
18.8908 	EXP 	window1: blendMode = 'avg'
18.9105 	EXP 	window1: blendMode = 'avg'
18.9111 	EXP 	window1: blendMode = 'avg'
18.9296 	EXP 	window1: blendMode = 'avg'
18.9303 	EXP 	window1: blendMode = 'avg'
18.9497 	EXP 	window1: blendMode = 'avg'
18.9504 	EXP 	window1: blendMode = 'avg'
18.9704 	EXP 	window1: blendMode = 'avg'
18.9710 	EXP 	window1: blendMode = 'avg'
18.9894 	EXP 	window1: blendMode = 'avg'
18.9902 	EXP 	window1: blendMode = 'avg'
19.0107 	EXP 	window1: blendMode = 'avg'
19.0114 	EXP 	window1: blendMode = 'avg'
19.0317 	EXP 	window1: blendMode = 'avg'
19.0324 	EXP 	window1: blendMode = 'avg'
19.0495 	EXP 	window1: blendMode = 'avg'
19.0500 	EXP 	window1: blendMode = 'avg'
19.0680 	EXP 	window1: blendMode = 'avg'
19.0684 	EXP 	window1: blendMode = 'avg'
19.0879 	EXP 	window1: blendMode = 'avg'
19.0883 	EXP 	window1: blendMode = 'avg'
19.1085 	EXP 	window1: blendMode = 'avg'
19.1092 	EXP 	window1: blendMode = 'avg'
19.1302 	EXP 	window1: blendMode = 'avg'
19.1308 	EXP 	window1: blendMode = 'avg'
19.1501 	EXP 	window1: blendMode = 'avg'
19.1511 	EXP 	window1: blendMode = 'avg'
19.1693 	EXP 	window1: blendMode = 'avg'
19.1700 	EXP 	window1: blendMode = 'avg'
19.1908 	EXP 	window1: blendMode = 'avg'
19.1917 	EXP 	window1: blendMode = 'avg'
19.2104 	EXP 	window1: blendMode = 'avg'
19.2115 	EXP 	window1: blendMode = 'avg'
19.2304 	EXP 	window1: blendMode = 'avg'
19.2310 	EXP 	window1: blendMode = 'avg'
19.2498 	EXP 	window1: blendMode = 'avg'
19.2504 	EXP 	window1: blendMode = 'avg'
19.2698 	EXP 	window1: blendMode = 'avg'
19.2705 	EXP 	window1: blendMode = 'avg'
19.2894 	EXP 	window1: blendMode = 'avg'
19.2902 	EXP 	window1: blendMode = 'avg'
19.3098 	EXP 	window1: blendMode = 'avg'
19.3109 	EXP 	window1: blendMode = 'avg'
19.3300 	EXP 	window1: blendMode = 'avg'
19.3307 	EXP 	window1: blendMode = 'avg'
19.3497 	EXP 	window1: blendMode = 'avg'
19.3504 	EXP 	window1: blendMode = 'avg'
19.3694 	EXP 	window1: blendMode = 'avg'
19.3701 	EXP 	window1: blendMode = 'avg'
19.3896 	EXP 	window1: blendMode = 'avg'
19.3907 	EXP 	window1: blendMode = 'avg'
19.4101 	EXP 	window1: blendMode = 'avg'
19.4108 	EXP 	window1: blendMode = 'avg'
19.4306 	EXP 	window1: blendMode = 'avg'
19.4319 	EXP 	window1: blendMode = 'avg'
19.4350 	DATA 	Keypress: escape
