3.0578 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
18.9166 	EXP 	window1: blendMode = 'avg'
18.9360 	EXP 	window1: blendMode = 'avg'
18.9367 	EXP 	window1: blendMode = 'avg'
18.9565 	EXP 	window1: blendMode = 'avg'
18.9571 	EXP 	window1: blendMode = 'avg'
18.9756 	EXP 	window1: blendMode = 'avg'
18.9763 	EXP 	window1: blendMode = 'avg'
18.9967 	EXP 	window1: blendMode = 'avg'
18.9977 	EXP 	window1: blendMode = 'avg'
19.0173 	EXP 	window1: blendMode = 'avg'
19.0181 	EXP 	window1: blendMode = 'avg'
19.0360 	EXP 	window1: blendMode = 'avg'
19.0370 	EXP 	window1: blendMode = 'avg'
19.0573 	EXP 	window1: blendMode = 'avg'
19.0582 	EXP 	window1: blendMode = 'avg'
19.0774 	EXP 	window1: blendMode = 'avg'
19.0780 	EXP 	window1: blendMode = 'avg'
19.0956 	EXP 	window1: blendMode = 'avg'
19.0964 	EXP 	window1: blendMode = 'avg'
19.1138 	EXP 	window1: blendMode = 'avg'
19.1143 	EXP 	window1: blendMode = 'avg'
19.1333 	EXP 	window1: blendMode = 'avg'
19.1337 	EXP 	window1: blendMode = 'avg'
19.1526 	EXP 	window1: blendMode = 'avg'
19.1528 	EXP 	window1: blendMode = 'avg'
19.1748 	EXP 	window1: blendMode = 'avg'
19.1753 	EXP 	window1: blendMode = 'avg'
19.1947 	EXP 	window1: blendMode = 'avg'
19.1954 	EXP 	window1: blendMode = 'avg'
19.2147 	EXP 	window1: blendMode = 'avg'
19.2151 	EXP 	window1: blendMode = 'avg'
19.2348 	EXP 	window1: blendMode = 'avg'
19.2353 	EXP 	window1: blendMode = 'avg'
19.2545 	EXP 	window1: blendMode = 'avg'
19.2550 	EXP 	window1: blendMode = 'avg'
19.2753 	EXP 	window1: blendMode = 'avg'
19.2758 	EXP 	window1: blendMode = 'avg'
19.2958 	EXP 	window1: blendMode = 'avg'
19.2964 	EXP 	window1: blendMode = 'avg'
19.3146 	EXP 	window1: blendMode = 'avg'
19.3151 	EXP 	window1: blendMode = 'avg'
19.3346 	EXP 	window1: blendMode = 'avg'
19.3351 	EXP 	window1: blendMode = 'avg'
19.3555 	EXP 	window1: blendMode = 'avg'
19.3565 	EXP 	window1: blendMode = 'avg'
19.3758 	EXP 	window1: blendMode = 'avg'
19.3764 	EXP 	window1: blendMode = 'avg'
19.3957 	EXP 	window1: blendMode = 'avg'
19.3962 	EXP 	window1: blendMode = 'avg'
19.4151 	EXP 	window1: blendMode = 'avg'
19.4157 	EXP 	window1: blendMode = 'avg'
19.4345 	EXP 	window1: blendMode = 'avg'
19.4350 	EXP 	window1: blendMode = 'avg'
19.4551 	EXP 	window1: blendMode = 'avg'
19.4556 	EXP 	window1: blendMode = 'avg'
19.4760 	DATA 	Keypress: escape
