3.2153 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
17.9303 	EXP 	window1: blendMode = 'avg'
17.9310 	EXP 	window1: blendMode = 'avg'
17.9498 	EXP 	window1: blendMode = 'avg'
17.9506 	EXP 	window1: blendMode = 'avg'
17.9513 	EXP 	window1: blendMode = 'avg'
17.9701 	EXP 	window1: blendMode = 'avg'
17.9708 	EXP 	window1: blendMode = 'avg'
17.9714 	EXP 	window1: blendMode = 'avg'
17.9898 	EXP 	window1: blendMode = 'avg'
17.9904 	EXP 	window1: blendMode = 'avg'
17.9910 	EXP 	window1: blendMode = 'avg'
18.0107 	EXP 	window1: blendMode = 'avg'
18.0119 	EXP 	window1: blendMode = 'avg'
18.0130 	EXP 	window1: blendMode = 'avg'
18.0319 	EXP 	window1: blendMode = 'avg'
18.0330 	EXP 	window1: blendMode = 'avg'
18.0341 	EXP 	window1: blendMode = 'avg'
18.0515 	EXP 	window1: blendMode = 'avg'
18.0526 	EXP 	window1: blendMode = 'avg'
18.0537 	EXP 	window1: blendMode = 'avg'
18.0688 	EXP 	window1: blendMode = 'avg'
18.0692 	EXP 	window1: blendMode = 'avg'
18.0696 	EXP 	window1: blendMode = 'avg'
18.0878 	EXP 	window1: blendMode = 'avg'
18.0882 	EXP 	window1: blendMode = 'avg'
18.0887 	EXP 	window1: blendMode = 'avg'
18.1080 	EXP 	window1: blendMode = 'avg'
18.1085 	EXP 	window1: blendMode = 'avg'
18.1089 	EXP 	window1: blendMode = 'avg'
18.1290 	EXP 	window1: blendMode = 'avg'
18.1294 	EXP 	window1: blendMode = 'avg'
18.1298 	EXP 	window1: blendMode = 'avg'
18.1472 	EXP 	window1: blendMode = 'avg'
18.1476 	EXP 	window1: blendMode = 'avg'
18.1479 	EXP 	window1: blendMode = 'avg'
18.1679 	EXP 	window1: blendMode = 'avg'
18.1684 	EXP 	window1: blendMode = 'avg'
18.1689 	EXP 	window1: blendMode = 'avg'
18.1882 	EXP 	window1: blendMode = 'avg'
18.1886 	EXP 	window1: blendMode = 'avg'
18.1890 	EXP 	window1: blendMode = 'avg'
18.2074 	EXP 	window1: blendMode = 'avg'
18.2081 	EXP 	window1: blendMode = 'avg'
18.2085 	EXP 	window1: blendMode = 'avg'
18.2274 	EXP 	window1: blendMode = 'avg'
18.2278 	EXP 	window1: blendMode = 'avg'
18.2282 	EXP 	window1: blendMode = 'avg'
18.2482 	EXP 	window1: blendMode = 'avg'
18.2486 	EXP 	window1: blendMode = 'avg'
18.2490 	EXP 	window1: blendMode = 'avg'
18.2674 	EXP 	window1: blendMode = 'avg'
18.2678 	EXP 	window1: blendMode = 'avg'
18.2681 	EXP 	window1: blendMode = 'avg'
18.2877 	EXP 	window1: blendMode = 'avg'
18.2881 	EXP 	window1: blendMode = 'avg'
18.2884 	EXP 	window1: blendMode = 'avg'
18.3074 	EXP 	window1: blendMode = 'avg'
18.3078 	EXP 	window1: blendMode = 'avg'
18.3081 	EXP 	window1: blendMode = 'avg'
18.3273 	EXP 	window1: blendMode = 'avg'
18.3277 	EXP 	window1: blendMode = 'avg'
18.3280 	EXP 	window1: blendMode = 'avg'
18.3473 	EXP 	window1: blendMode = 'avg'
18.3477 	EXP 	window1: blendMode = 'avg'
18.3480 	EXP 	window1: blendMode = 'avg'
18.3679 	EXP 	window1: blendMode = 'avg'
18.3686 	EXP 	window1: blendMode = 'avg'
18.3692 	EXP 	window1: blendMode = 'avg'
18.3898 	EXP 	window1: blendMode = 'avg'
18.3905 	EXP 	window1: blendMode = 'avg'
18.3911 	EXP 	window1: blendMode = 'avg'
18.4106 	EXP 	window1: blendMode = 'avg'
18.4113 	EXP 	window1: blendMode = 'avg'
18.4119 	EXP 	window1: blendMode = 'avg'
18.4294 	EXP 	window1: blendMode = 'avg'
18.4301 	EXP 	window1: blendMode = 'avg'
18.4308 	EXP 	window1: blendMode = 'avg'
18.4492 	EXP 	window1: blendMode = 'avg'
18.4499 	EXP 	window1: blendMode = 'avg'
18.4505 	EXP 	window1: blendMode = 'avg'
18.4696 	EXP 	window1: blendMode = 'avg'
18.4703 	EXP 	window1: blendMode = 'avg'
18.4709 	EXP 	window1: blendMode = 'avg'
18.4892 	EXP 	window1: blendMode = 'avg'
18.4899 	EXP 	window1: blendMode = 'avg'
18.4906 	EXP 	window1: blendMode = 'avg'
18.5092 	EXP 	window1: blendMode = 'avg'
18.5099 	EXP 	window1: blendMode = 'avg'
18.5105 	EXP 	window1: blendMode = 'avg'
18.5295 	EXP 	window1: blendMode = 'avg'
18.5306 	EXP 	window1: blendMode = 'avg'
18.5316 	EXP 	window1: blendMode = 'avg'
18.5496 	EXP 	window1: blendMode = 'avg'
18.5504 	EXP 	window1: blendMode = 'avg'
18.5510 	EXP 	window1: blendMode = 'avg'
18.5693 	EXP 	window1: blendMode = 'avg'
18.5700 	EXP 	window1: blendMode = 'avg'
18.5706 	EXP 	window1: blendMode = 'avg'
18.5897 	EXP 	window1: blendMode = 'avg'
18.5904 	EXP 	window1: blendMode = 'avg'
18.5910 	EXP 	window1: blendMode = 'avg'
18.6111 	EXP 	window1: blendMode = 'avg'
18.6118 	EXP 	window1: blendMode = 'avg'
18.6124 	EXP 	window1: blendMode = 'avg'
18.6295 	EXP 	window1: blendMode = 'avg'
18.6303 	EXP 	window1: blendMode = 'avg'
18.6310 	EXP 	window1: blendMode = 'avg'
18.6497 	EXP 	window1: blendMode = 'avg'
18.6504 	EXP 	window1: blendMode = 'avg'
18.6511 	EXP 	window1: blendMode = 'avg'
18.6696 	EXP 	window1: blendMode = 'avg'
18.6703 	EXP 	window1: blendMode = 'avg'
18.6709 	EXP 	window1: blendMode = 'avg'
18.6896 	EXP 	window1: blendMode = 'avg'
18.6903 	EXP 	window1: blendMode = 'avg'
18.6909 	EXP 	window1: blendMode = 'avg'
18.7098 	EXP 	window1: blendMode = 'avg'
18.7105 	EXP 	window1: blendMode = 'avg'
18.7111 	EXP 	window1: blendMode = 'avg'
18.7308 	EXP 	window1: blendMode = 'avg'
18.7320 	EXP 	window1: blendMode = 'avg'
18.7331 	EXP 	window1: blendMode = 'avg'
18.7507 	EXP 	window1: blendMode = 'avg'
18.7517 	EXP 	window1: blendMode = 'avg'
18.7525 	EXP 	window1: blendMode = 'avg'
18.7697 	EXP 	window1: blendMode = 'avg'
18.7704 	EXP 	window1: blendMode = 'avg'
18.7710 	EXP 	window1: blendMode = 'avg'
18.7881 	EXP 	window1: blendMode = 'avg'
18.7886 	EXP 	window1: blendMode = 'avg'
18.7890 	EXP 	window1: blendMode = 'avg'
18.8068 	EXP 	window1: blendMode = 'avg'
18.8071 	EXP 	window1: blendMode = 'avg'
18.8261 	EXP 	Orientation_Cue: autoDraw = False
18.8267 	EXP 	window1: blendMode = 'avg'
18.8270 	EXP 	window1: blendMode = 'avg'
18.8275 	EXP 	window1: blendMode = 'avg'
18.8461 	EXP 	Ready_Cue: autoDraw = True
18.8475 	EXP 	window1: blendMode = 'avg'
18.8482 	EXP 	window1: blendMode = 'avg'
18.8488 	EXP 	window1: blendMode = 'avg'
18.8693 	EXP 	window1: blendMode = 'avg'
18.8700 	EXP 	window1: blendMode = 'avg'
18.8707 	EXP 	window1: blendMode = 'avg'
18.8896 	EXP 	window1: blendMode = 'avg'
18.8903 	EXP 	window1: blendMode = 'avg'
18.8909 	EXP 	window1: blendMode = 'avg'
18.9092 	EXP 	window1: blendMode = 'avg'
18.9099 	EXP 	window1: blendMode = 'avg'
18.9105 	EXP 	window1: blendMode = 'avg'
18.9293 	EXP 	window1: blendMode = 'avg'
18.9301 	EXP 	window1: blendMode = 'avg'
18.9307 	EXP 	window1: blendMode = 'avg'
18.9500 	EXP 	window1: blendMode = 'avg'
18.9506 	EXP 	window1: blendMode = 'avg'
18.9513 	EXP 	window1: blendMode = 'avg'
18.9696 	EXP 	window1: blendMode = 'avg'
18.9706 	EXP 	window1: blendMode = 'avg'
18.9712 	EXP 	window1: blendMode = 'avg'
18.9904 	EXP 	window1: blendMode = 'avg'
18.9911 	EXP 	window1: blendMode = 'avg'
18.9917 	EXP 	window1: blendMode = 'avg'
19.0092 	EXP 	window1: blendMode = 'avg'
19.0099 	EXP 	window1: blendMode = 'avg'
19.0108 	EXP 	window1: blendMode = 'avg'
19.0295 	EXP 	window1: blendMode = 'avg'
19.0304 	EXP 	window1: blendMode = 'avg'
19.0311 	EXP 	window1: blendMode = 'avg'
19.0495 	EXP 	window1: blendMode = 'avg'
19.0508 	EXP 	window1: blendMode = 'avg'
19.0515 	EXP 	window1: blendMode = 'avg'
19.0698 	EXP 	window1: blendMode = 'avg'
19.0705 	EXP 	window1: blendMode = 'avg'
19.0711 	EXP 	window1: blendMode = 'avg'
19.0891 	EXP 	window1: blendMode = 'avg'
19.0898 	EXP 	window1: blendMode = 'avg'
19.0904 	EXP 	window1: blendMode = 'avg'
19.1093 	EXP 	window1: blendMode = 'avg'
19.1101 	EXP 	window1: blendMode = 'avg'
19.1107 	EXP 	window1: blendMode = 'avg'
19.1306 	EXP 	window1: blendMode = 'avg'
19.1313 	EXP 	window1: blendMode = 'avg'
19.1319 	EXP 	window1: blendMode = 'avg'
19.1492 	EXP 	window1: blendMode = 'avg'
19.1499 	EXP 	window1: blendMode = 'avg'
19.1505 	EXP 	window1: blendMode = 'avg'
19.1697 	EXP 	window1: blendMode = 'avg'
19.1708 	EXP 	window1: blendMode = 'avg'
19.1715 	EXP 	window1: blendMode = 'avg'
19.1895 	EXP 	window1: blendMode = 'avg'
19.1902 	EXP 	window1: blendMode = 'avg'
19.1908 	EXP 	window1: blendMode = 'avg'
19.2091 	EXP 	window1: blendMode = 'avg'
19.2098 	EXP 	window1: blendMode = 'avg'
19.2105 	EXP 	window1: blendMode = 'avg'
19.2290 	EXP 	window1: blendMode = 'avg'
19.2298 	EXP 	window1: blendMode = 'avg'
19.2304 	EXP 	window1: blendMode = 'avg'
19.2497 	EXP 	window1: blendMode = 'avg'
19.2504 	EXP 	window1: blendMode = 'avg'
19.2511 	EXP 	window1: blendMode = 'avg'
19.2712 	EXP 	window1: blendMode = 'avg'
19.2719 	EXP 	window1: blendMode = 'avg'
19.2727 	EXP 	window1: blendMode = 'avg'
19.2905 	EXP 	window1: blendMode = 'avg'
19.2913 	EXP 	window1: blendMode = 'avg'
19.2920 	EXP 	window1: blendMode = 'avg'
19.3097 	EXP 	window1: blendMode = 'avg'
19.3106 	EXP 	window1: blendMode = 'avg'
19.3288 	EXP 	Ready_Cue: autoDraw = False
19.3306 	EXP 	window1: blendMode = 'avg'
19.3313 	EXP 	window1: blendMode = 'avg'
19.3496 	EXP 	Zoid_Left: autoDraw = True
19.3496 	EXP 	Zoid_Right: autoDraw = True
19.3510 	EXP 	window1: blendMode = 'avg'
19.3517 	EXP 	window1: blendMode = 'avg'
19.3698 	EXP 	window1: blendMode = 'avg'
19.3706 	EXP 	window1: blendMode = 'avg'
19.3897 	EXP 	window1: blendMode = 'avg'
19.3904 	EXP 	window1: blendMode = 'avg'
19.4111 	EXP 	window1: blendMode = 'avg'
19.4118 	EXP 	window1: blendMode = 'avg'
19.4299 	EXP 	window1: blendMode = 'avg'
19.4310 	EXP 	window1: blendMode = 'avg'
19.4491 	EXP 	window1: blendMode = 'avg'
19.4499 	EXP 	window1: blendMode = 'avg'
19.4692 	EXP 	window1: blendMode = 'avg'
19.4699 	EXP 	window1: blendMode = 'avg'
19.4894 	EXP 	window1: blendMode = 'avg'
19.4901 	EXP 	window1: blendMode = 'avg'
19.5091 	EXP 	window1: blendMode = 'avg'
19.5098 	EXP 	window1: blendMode = 'avg'
19.5293 	EXP 	window1: blendMode = 'avg'
19.5304 	EXP 	window1: blendMode = 'avg'
19.5496 	EXP 	window1: blendMode = 'avg'
19.5503 	EXP 	window1: blendMode = 'avg'
19.5707 	EXP 	window1: blendMode = 'avg'
19.5719 	EXP 	window1: blendMode = 'avg'
19.5908 	EXP 	window1: blendMode = 'avg'
19.5919 	EXP 	window1: blendMode = 'avg'
19.6118 	EXP 	window1: blendMode = 'avg'
19.6129 	EXP 	window1: blendMode = 'avg'
19.6320 	EXP 	window1: blendMode = 'avg'
19.6331 	EXP 	window1: blendMode = 'avg'
19.6483 	EXP 	window1: blendMode = 'avg'
19.6487 	EXP 	window1: blendMode = 'avg'
19.6672 	EXP 	window1: blendMode = 'avg'
19.6676 	EXP 	window1: blendMode = 'avg'
19.6872 	EXP 	window1: blendMode = 'avg'
19.6876 	EXP 	window1: blendMode = 'avg'
19.7071 	EXP 	window1: blendMode = 'avg'
19.7075 	EXP 	window1: blendMode = 'avg'
19.7287 	EXP 	window1: blendMode = 'avg'
19.7294 	EXP 	window1: blendMode = 'avg'
19.7511 	EXP 	window1: blendMode = 'avg'
19.7518 	EXP 	window1: blendMode = 'avg'
19.7694 	EXP 	window1: blendMode = 'avg'
19.7701 	EXP 	window1: blendMode = 'avg'
19.7874 	EXP 	window1: blendMode = 'avg'
19.7878 	EXP 	window1: blendMode = 'avg'
19.8071 	EXP 	window1: blendMode = 'avg'
19.8075 	EXP 	window1: blendMode = 'avg'
19.8270 	EXP 	window1: blendMode = 'avg'
19.8274 	EXP 	window1: blendMode = 'avg'
19.8472 	EXP 	window1: blendMode = 'avg'
19.8476 	EXP 	window1: blendMode = 'avg'
19.8672 	EXP 	window1: blendMode = 'avg'
19.8680 	EXP 	window1: blendMode = 'avg'
19.8890 	EXP 	window1: blendMode = 'avg'
19.8897 	EXP 	window1: blendMode = 'avg'
19.9088 	EXP 	window1: blendMode = 'avg'
19.9095 	EXP 	window1: blendMode = 'avg'
19.9290 	EXP 	window1: blendMode = 'avg'
19.9297 	EXP 	window1: blendMode = 'avg'
19.9487 	EXP 	window1: blendMode = 'avg'
19.9494 	EXP 	window1: blendMode = 'avg'
19.9691 	EXP 	window1: blendMode = 'avg'
19.9698 	EXP 	window1: blendMode = 'avg'
19.9892 	EXP 	window1: blendMode = 'avg'
19.9898 	EXP 	window1: blendMode = 'avg'
20.0089 	EXP 	window1: blendMode = 'avg'
