3.2758 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
18.7365 	EXP 	window1: blendMode = 'avg'
18.7375 	EXP 	window1: blendMode = 'avg'
18.7385 	EXP 	window1: blendMode = 'avg'
18.7566 	EXP 	window1: blendMode = 'avg'
18.7573 	EXP 	window1: blendMode = 'avg'
18.7579 	EXP 	window1: blendMode = 'avg'
18.7767 	EXP 	window1: blendMode = 'avg'
18.7774 	EXP 	window1: blendMode = 'avg'
18.7780 	EXP 	window1: blendMode = 'avg'
18.7957 	EXP 	window1: blendMode = 'avg'
18.7965 	EXP 	window1: blendMode = 'avg'
18.7971 	EXP 	window1: blendMode = 'avg'
18.8163 	EXP 	window1: blendMode = 'avg'
18.8172 	EXP 	window1: blendMode = 'avg'
18.8181 	EXP 	window1: blendMode = 'avg'
18.8363 	EXP 	window1: blendMode = 'avg'
18.8370 	EXP 	window1: blendMode = 'avg'
18.8376 	EXP 	window1: blendMode = 'avg'
18.8555 	EXP 	window1: blendMode = 'avg'
18.8563 	EXP 	window1: blendMode = 'avg'
18.8569 	EXP 	window1: blendMode = 'avg'
18.8768 	EXP 	window1: blendMode = 'avg'
18.8777 	EXP 	window1: blendMode = 'avg'
18.8786 	EXP 	window1: blendMode = 'avg'
18.8959 	EXP 	window1: blendMode = 'avg'
18.8966 	EXP 	window1: blendMode = 'avg'
18.8973 	EXP 	window1: blendMode = 'avg'
18.9167 	EXP 	window1: blendMode = 'avg'
18.9174 	EXP 	window1: blendMode = 'avg'
18.9181 	EXP 	window1: blendMode = 'avg'
18.9376 	EXP 	window1: blendMode = 'avg'
18.9384 	EXP 	window1: blendMode = 'avg'
18.9394 	EXP 	window1: blendMode = 'avg'
18.9572 	EXP 	window1: blendMode = 'avg'
18.9582 	EXP 	window1: blendMode = 'avg'
18.9590 	EXP 	window1: blendMode = 'avg'
18.9768 	EXP 	window1: blendMode = 'avg'
18.9774 	EXP 	window1: blendMode = 'avg'
18.9781 	EXP 	window1: blendMode = 'avg'
18.9979 	EXP 	window1: blendMode = 'avg'
18.9986 	EXP 	window1: blendMode = 'avg'
18.9993 	EXP 	window1: blendMode = 'avg'
19.0153 	EXP 	window1: blendMode = 'avg'
19.0158 	EXP 	window1: blendMode = 'avg'
19.0163 	EXP 	window1: blendMode = 'avg'
19.0347 	EXP 	window1: blendMode = 'avg'
19.0351 	EXP 	window1: blendMode = 'avg'
19.0355 	EXP 	window1: blendMode = 'avg'
19.0548 	EXP 	window1: blendMode = 'avg'
19.0553 	EXP 	window1: blendMode = 'avg'
19.0558 	EXP 	window1: blendMode = 'avg'
19.0742 	EXP 	window1: blendMode = 'avg'
19.0746 	EXP 	window1: blendMode = 'avg'
19.0750 	EXP 	window1: blendMode = 'avg'
19.0942 	EXP 	window1: blendMode = 'avg'
19.0946 	EXP 	window1: blendMode = 'avg'
19.0956 	EXP 	window1: blendMode = 'avg'
19.1160 	EXP 	window1: blendMode = 'avg'
19.1168 	EXP 	window1: blendMode = 'avg'
19.1174 	EXP 	window1: blendMode = 'avg'
19.1364 	EXP 	window1: blendMode = 'avg'
19.1371 	EXP 	window1: blendMode = 'avg'
19.1378 	EXP 	window1: blendMode = 'avg'
19.1557 	EXP 	window1: blendMode = 'avg'
19.1564 	EXP 	window1: blendMode = 'avg'
19.1571 	EXP 	window1: blendMode = 'avg'
19.1764 	EXP 	window1: blendMode = 'avg'
19.1771 	EXP 	window1: blendMode = 'avg'
19.1778 	EXP 	window1: blendMode = 'avg'
19.1970 	EXP 	window1: blendMode = 'avg'
19.1979 	EXP 	window1: blendMode = 'avg'
19.1986 	EXP 	window1: blendMode = 'avg'
19.2161 	EXP 	window1: blendMode = 'avg'
19.2168 	EXP 	window1: blendMode = 'avg'
19.2174 	EXP 	window1: blendMode = 'avg'
19.2355 	EXP 	window1: blendMode = 'avg'
19.2362 	EXP 	window1: blendMode = 'avg'
19.2369 	EXP 	window1: blendMode = 'avg'
19.2569 	EXP 	window1: blendMode = 'avg'
19.2576 	EXP 	window1: blendMode = 'avg'
19.2583 	EXP 	window1: blendMode = 'avg'
19.2768 	EXP 	window1: blendMode = 'avg'
19.2775 	EXP 	window1: blendMode = 'avg'
19.2781 	EXP 	window1: blendMode = 'avg'
19.2960 	EXP 	window1: blendMode = 'avg'
19.2967 	EXP 	window1: blendMode = 'avg'
19.2973 	EXP 	window1: blendMode = 'avg'
19.3161 	EXP 	window1: blendMode = 'avg'
19.3170 	EXP 	window1: blendMode = 'avg'
19.3179 	EXP 	window1: blendMode = 'avg'
19.3360 	EXP 	window1: blendMode = 'avg'
19.3370 	EXP 	window1: blendMode = 'avg'
19.3377 	EXP 	window1: blendMode = 'avg'
19.3553 	EXP 	window1: blendMode = 'avg'
19.3560 	EXP 	window1: blendMode = 'avg'
19.3567 	EXP 	window1: blendMode = 'avg'
19.3756 	EXP 	window1: blendMode = 'avg'
19.3762 	EXP 	window1: blendMode = 'avg'
19.3771 	EXP 	window1: blendMode = 'avg'
19.3959 	EXP 	window1: blendMode = 'avg'
19.3967 	EXP 	window1: blendMode = 'avg'
19.3973 	EXP 	window1: blendMode = 'avg'
19.4172 	EXP 	window1: blendMode = 'avg'
19.4178 	EXP 	window1: blendMode = 'avg'
19.4185 	EXP 	window1: blendMode = 'avg'
19.4354 	EXP 	window1: blendMode = 'avg'
19.4361 	EXP 	window1: blendMode = 'avg'
19.4368 	EXP 	window1: blendMode = 'avg'
19.4568 	EXP 	window1: blendMode = 'avg'
19.4577 	EXP 	window1: blendMode = 'avg'
19.4587 	EXP 	window1: blendMode = 'avg'
19.4768 	EXP 	window1: blendMode = 'avg'
19.4775 	EXP 	window1: blendMode = 'avg'
19.4782 	EXP 	window1: blendMode = 'avg'
19.4961 	EXP 	window1: blendMode = 'avg'
19.4969 	EXP 	window1: blendMode = 'avg'
19.4975 	EXP 	window1: blendMode = 'avg'
19.5163 	EXP 	window1: blendMode = 'avg'
19.5170 	EXP 	window1: blendMode = 'avg'
19.5177 	EXP 	window1: blendMode = 'avg'
19.5362 	EXP 	window1: blendMode = 'avg'
19.5374 	EXP 	window1: blendMode = 'avg'
19.5385 	EXP 	window1: blendMode = 'avg'
19.5578 	EXP 	window1: blendMode = 'avg'
19.5588 	EXP 	window1: blendMode = 'avg'
19.5598 	EXP 	window1: blendMode = 'avg'
19.5779 	EXP 	window1: blendMode = 'avg'
19.5790 	EXP 	window1: blendMode = 'avg'
19.5801 	EXP 	window1: blendMode = 'avg'
19.5974 	EXP 	window1: blendMode = 'avg'
19.5985 	EXP 	window1: blendMode = 'avg'
19.5996 	EXP 	window1: blendMode = 'avg'
19.6173 	EXP 	window1: blendMode = 'avg'
19.6179 	EXP 	window1: blendMode = 'avg'
19.6333 	EXP 	Orientation_Cue: autoDraw = False
19.6342 	EXP 	window1: blendMode = 'avg'
19.6346 	EXP 	window1: blendMode = 'avg'
19.6360 	EXP 	window1: blendMode = 'avg'
19.6536 	EXP 	Ready_Cue: autoDraw = True
19.6543 	EXP 	window1: blendMode = 'avg'
19.6547 	EXP 	window1: blendMode = 'avg'
19.6552 	EXP 	window1: blendMode = 'avg'
19.6762 	EXP 	window1: blendMode = 'avg'
19.6770 	EXP 	window1: blendMode = 'avg'
19.6777 	EXP 	window1: blendMode = 'avg'
19.6982 	EXP 	window1: blendMode = 'avg'
19.6989 	EXP 	window1: blendMode = 'avg'
19.6995 	EXP 	window1: blendMode = 'avg'
19.7165 	EXP 	window1: blendMode = 'avg'
19.7171 	EXP 	window1: blendMode = 'avg'
19.7178 	EXP 	window1: blendMode = 'avg'
19.7355 	EXP 	window1: blendMode = 'avg'
19.7364 	EXP 	window1: blendMode = 'avg'
19.7372 	EXP 	window1: blendMode = 'avg'
19.7564 	EXP 	window1: blendMode = 'avg'
19.7572 	EXP 	window1: blendMode = 'avg'
19.7580 	EXP 	window1: blendMode = 'avg'
19.7762 	EXP 	window1: blendMode = 'avg'
19.7769 	EXP 	window1: blendMode = 'avg'
19.7775 	EXP 	window1: blendMode = 'avg'
19.7957 	EXP 	window1: blendMode = 'avg'
19.7963 	EXP 	window1: blendMode = 'avg'
19.7970 	EXP 	window1: blendMode = 'avg'
19.8156 	EXP 	window1: blendMode = 'avg'
19.8165 	EXP 	window1: blendMode = 'avg'
19.8172 	EXP 	window1: blendMode = 'avg'
19.8366 	EXP 	window1: blendMode = 'avg'
19.8376 	EXP 	window1: blendMode = 'avg'
19.8384 	EXP 	window1: blendMode = 'avg'
19.8553 	EXP 	window1: blendMode = 'avg'
19.8561 	EXP 	window1: blendMode = 'avg'
19.8567 	EXP 	window1: blendMode = 'avg'
19.8759 	EXP 	window1: blendMode = 'avg'
19.8769 	EXP 	window1: blendMode = 'avg'
19.8778 	EXP 	window1: blendMode = 'avg'
19.8961 	EXP 	window1: blendMode = 'avg'
19.8968 	EXP 	window1: blendMode = 'avg'
19.8975 	EXP 	window1: blendMode = 'avg'
19.9160 	EXP 	window1: blendMode = 'avg'
19.9168 	EXP 	window1: blendMode = 'avg'
19.9175 	EXP 	window1: blendMode = 'avg'
19.9352 	EXP 	window1: blendMode = 'avg'
19.9358 	EXP 	window1: blendMode = 'avg'
19.9365 	EXP 	window1: blendMode = 'avg'
19.9560 	EXP 	window1: blendMode = 'avg'
19.9570 	EXP 	window1: blendMode = 'avg'
19.9579 	EXP 	window1: blendMode = 'avg'
19.9765 	EXP 	window1: blendMode = 'avg'
19.9772 	EXP 	window1: blendMode = 'avg'
19.9778 	EXP 	window1: blendMode = 'avg'
19.9961 	EXP 	window1: blendMode = 'avg'
19.9968 	EXP 	window1: blendMode = 'avg'
19.9975 	EXP 	window1: blendMode = 'avg'
20.0165 	EXP 	window1: blendMode = 'avg'
20.0174 	EXP 	window1: blendMode = 'avg'
20.0183 	EXP 	window1: blendMode = 'avg'
20.0357 	EXP 	window1: blendMode = 'avg'
20.0367 	EXP 	window1: blendMode = 'avg'
20.0377 	EXP 	window1: blendMode = 'avg'
20.0568 	EXP 	window1: blendMode = 'avg'
20.0579 	EXP 	window1: blendMode = 'avg'
20.0589 	EXP 	window1: blendMode = 'avg'
20.0766 	EXP 	window1: blendMode = 'avg'
20.0773 	EXP 	window1: blendMode = 'avg'
20.0780 	EXP 	window1: blendMode = 'avg'
20.0962 	EXP 	window1: blendMode = 'avg'
20.0970 	EXP 	window1: blendMode = 'avg'
20.0976 	EXP 	window1: blendMode = 'avg'
20.1166 	EXP 	window1: blendMode = 'avg'
20.1176 	EXP 	window1: blendMode = 'avg'
20.1349 	EXP 	Ready_Cue: autoDraw = False
20.1364 	EXP 	window1: blendMode = 'avg'
20.1371 	EXP 	window1: blendMode = 'avg'
20.1591 	EXP 	Zoid_Left: autoDraw = True
20.1591 	EXP 	Zoid_Right: autoDraw = True
20.1609 	EXP 	window1: blendMode = 'avg'
20.1616 	EXP 	window1: blendMode = 'avg'
20.1768 	EXP 	window1: blendMode = 'avg'
20.1775 	EXP 	window1: blendMode = 'avg'
20.1982 	EXP 	window1: blendMode = 'avg'
20.1990 	EXP 	window1: blendMode = 'avg'
20.2157 	EXP 	window1: blendMode = 'avg'
20.2164 	EXP 	window1: blendMode = 'avg'
20.2356 	EXP 	window1: blendMode = 'avg'
20.2364 	EXP 	window1: blendMode = 'avg'
20.2559 	EXP 	window1: blendMode = 'avg'
20.2569 	EXP 	window1: blendMode = 'avg'
20.2761 	EXP 	window1: blendMode = 'avg'
20.2768 	EXP 	window1: blendMode = 'avg'
20.2956 	EXP 	window1: blendMode = 'avg'
20.2963 	EXP 	window1: blendMode = 'avg'
20.3163 	EXP 	window1: blendMode = 'avg'
20.3171 	EXP 	window1: blendMode = 'avg'
20.3356 	EXP 	window1: blendMode = 'avg'
20.3363 	EXP 	window1: blendMode = 'avg'
20.3558 	EXP 	window1: blendMode = 'avg'
20.3566 	EXP 	window1: blendMode = 'avg'
20.3761 	EXP 	window1: blendMode = 'avg'
20.3770 	EXP 	window1: blendMode = 'avg'
20.3962 	EXP 	window1: blendMode = 'avg'
20.3969 	EXP 	window1: blendMode = 'avg'
20.4162 	EXP 	window1: blendMode = 'avg'
20.4169 	EXP 	window1: blendMode = 'avg'
20.4353 	EXP 	window1: blendMode = 'avg'
20.4360 	EXP 	window1: blendMode = 'avg'
20.4559 	EXP 	window1: blendMode = 'avg'
20.4570 	EXP 	window1: blendMode = 'avg'
20.4756 	EXP 	window1: blendMode = 'avg'
20.4765 	EXP 	window1: blendMode = 'avg'
20.4966 	EXP 	window1: blendMode = 'avg'
20.4973 	EXP 	window1: blendMode = 'avg'
20.5156 	EXP 	window1: blendMode = 'avg'
20.5163 	EXP 	window1: blendMode = 'avg'
20.5363 	EXP 	window1: blendMode = 'avg'
20.5372 	EXP 	window1: blendMode = 'avg'
20.5559 	EXP 	window1: blendMode = 'avg'
20.5566 	EXP 	window1: blendMode = 'avg'
20.5753 	EXP 	window1: blendMode = 'avg'
20.5759 	EXP 	window1: blendMode = 'avg'
20.5959 	EXP 	window1: blendMode = 'avg'
20.5967 	EXP 	window1: blendMode = 'avg'
20.6164 	EXP 	window1: blendMode = 'avg'
20.6176 	EXP 	window1: blendMode = 'avg'
20.6363 	EXP 	window1: blendMode = 'avg'
20.6370 	EXP 	window1: blendMode = 'avg'
20.6561 	EXP 	window1: blendMode = 'avg'
20.6572 	EXP 	window1: blendMode = 'avg'
20.6759 	EXP 	window1: blendMode = 'avg'
20.6769 	EXP 	window1: blendMode = 'avg'
20.6960 	EXP 	window1: blendMode = 'avg'
20.6967 	EXP 	window1: blendMode = 'avg'
20.7165 	EXP 	window1: blendMode = 'avg'
20.7172 	EXP 	window1: blendMode = 'avg'
20.7355 	EXP 	window1: blendMode = 'avg'
20.7364 	EXP 	window1: blendMode = 'avg'
20.7560 	EXP 	window1: blendMode = 'avg'
20.7568 	EXP 	window1: blendMode = 'avg'
20.7758 	EXP 	window1: blendMode = 'avg'
20.7764 	EXP 	window1: blendMode = 'avg'
20.7956 	EXP 	window1: blendMode = 'avg'
20.7963 	EXP 	window1: blendMode = 'avg'
