3.1065 	ERROR 	avbin.dll failed to load. Try importing psychopy.visual
18.6618 	EXP 	window1: blendMode = 'avg'
18.6623 	EXP 	window1: blendMode = 'avg'
18.6822 	EXP 	window1: blendMode = 'avg'
18.6826 	EXP 	window1: blendMode = 'avg'
18.7022 	EXP 	window1: blendMode = 'avg'
18.7027 	EXP 	window1: blendMode = 'avg'
18.7238 	EXP 	window1: blendMode = 'avg'
18.7244 	EXP 	window1: blendMode = 'avg'
18.7433 	EXP 	window1: blendMode = 'avg'
18.7440 	EXP 	window1: blendMode = 'avg'
18.7640 	EXP 	window1: blendMode = 'avg'
18.7650 	EXP 	window1: blendMode = 'avg'
18.7846 	EXP 	window1: blendMode = 'avg'
18.7857 	EXP 	window1: blendMode = 'avg'
18.8026 	EXP 	window1: blendMode = 'avg'
18.8033 	EXP 	window1: blendMode = 'avg'
18.8227 	EXP 	window1: blendMode = 'avg'
18.8234 	EXP 	window1: blendMode = 'avg'
18.8428 	EXP 	window1: blendMode = 'avg'
18.8438 	EXP 	window1: blendMode = 'avg'
18.8639 	EXP 	window1: blendMode = 'avg'
18.8646 	EXP 	window1: blendMode = 'avg'
18.8831 	EXP 	window1: blendMode = 'avg'
18.8837 	EXP 	window1: blendMode = 'avg'
18.9037 	EXP 	window1: blendMode = 'avg'
18.9045 	EXP 	window1: blendMode = 'avg'
18.9233 	EXP 	window1: blendMode = 'avg'
18.9239 	EXP 	window1: blendMode = 'avg'
18.9438 	EXP 	window1: blendMode = 'avg'
18.9449 	EXP 	window1: blendMode = 'avg'
18.9634 	EXP 	window1: blendMode = 'avg'
18.9641 	EXP 	window1: blendMode = 'avg'
18.9834 	EXP 	window1: blendMode = 'avg'
18.9845 	EXP 	window1: blendMode = 'avg'
19.0034 	EXP 	window1: blendMode = 'avg'
19.0041 	EXP 	window1: blendMode = 'avg'
19.0235 	EXP 	window1: blendMode = 'avg'
19.0242 	EXP 	window1: blendMode = 'avg'
19.0427 	EXP 	window1: blendMode = 'avg'
19.0437 	EXP 	window1: blendMode = 'avg'
19.0635 	EXP 	window1: blendMode = 'avg'
19.0642 	EXP 	window1: blendMode = 'avg'
19.0839 	EXP 	window1: blendMode = 'avg'
19.0846 	EXP 	window1: blendMode = 'avg'
19.1038 	EXP 	window1: blendMode = 'avg'
19.1045 	EXP 	window1: blendMode = 'avg'
19.1243 	EXP 	window1: blendMode = 'avg'
19.1250 	EXP 	window1: blendMode = 'avg'
19.1446 	EXP 	window1: blendMode = 'avg'
19.1453 	EXP 	window1: blendMode = 'avg'
19.1645 	EXP 	window1: blendMode = 'avg'
19.1651 	EXP 	window1: blendMode = 'avg'
19.1844 	EXP 	window1: blendMode = 'avg'
19.1852 	EXP 	window1: blendMode = 'avg'
19.2057 	DATA 	Keypress: escape
