Block_Number,Trial_Number,Subject_Key_Box,Correct_Response,Answered_Correctly,Left_Zoid,Left_Zoid_Orientation,Right_Zoid,Right_Zoid_Orientation,Response.rt.box,date,frameRate,SID,RIN
8,30,3,same,TRUE,l,90,l,0,0.901548362,2018_Apr_03_1538,59.95677375,18S051,661637493
8,31,3,same,TRUE,t,180,t,180,0.567878436,2018_Apr_03_1538,59.95677375,18S051,661637493
8,32,2,diff,TRUE,l,0,j,270,2.404449876,2018_Apr_03_1538,59.95677375,18S051,661637493
8,33,2,diff,TRUE,l,270,s,0,0.784727821,2018_Apr_03_1538,59.95677375,18S051,661637493
8,34,2,diff,TRUE,l,90,j,270,2.969655629,2018_Apr_03_1538,59.95677375,18S051,661637493
8,35,3,same,TRUE,j,0,j,180,3.753962619,2018_Apr_03_1538,59.95677375,18S051,661637493
8,36,2,diff,TRUE,j,90,i,90,0.801469921,2018_Apr_03_1538,59.95677375,18S051,661637493
8,37,2,diff,TRUE,t,90,z,90,0.667584547,2018_Apr_03_1538,59.95677375,18S051,661637493
8,38,2,diff,TRUE,s,90,l,180,0.601245574,2018_Apr_03_1538,59.95677375,18S051,661637493
8,39,3,same,TRUE,l,0,l,0,0.601480058,2018_Apr_03_1538,59.95677375,18S051,661637493
8,40,2,diff,TRUE,o,0,t,0,0.583408729,2018_Apr_03_1538,59.95677375,18S051,661637493
8,41,3,same,TRUE,j,270,j,180,1.068464282,2018_Apr_03_1538,59.95677375,18S051,661637493
8,42,3,diff,FALSE,l,270,j,0,0.718506274,2018_Apr_03_1538,59.95677375,18S051,661637493
8,43,3,same,TRUE,l,0,l,270,1.066267132,2018_Apr_03_1538,59.95677375,18S051,661637493
8,44,2,diff,TRUE,s,90,t,0,0.700899537,2018_Apr_03_1538,59.95677375,18S051,661637493
8,45,2,diff,TRUE,l,0,j,90,2.102353266,2018_Apr_03_1538,59.95677375,18S051,661637493
8,46,3,same,TRUE,j,90,j,180,0.83440164,2018_Apr_03_1538,59.95677375,18S051,661637493
8,47,3,same,TRUE,j,180,j,90,0.851742531,2018_Apr_03_1538,59.95677375,18S051,661637493
8,48,2,diff,TRUE,o,0,t,90,0.551403641,2018_Apr_03_1538,59.95677375,18S051,661637493
8,49,3,same,TRUE,l,90,l,270,1.868515992,2018_Apr_03_1538,59.95677375,18S051,661637493
8,50,3,same,TRUE,l,270,l,90,1.268579226,2018_Apr_03_1538,59.95677375,18S051,661637493
8,51,2,same,FALSE,t,270,t,180,1.869772288,2018_Apr_03_1538,59.95677375,18S051,661637493
8,52,3,same,TRUE,z,90,z,0,2.052443139,2018_Apr_03_1538,59.95677375,18S051,661637493
8,53,3,same,TRUE,i,90,i,90,0.534150272,2018_Apr_03_1538,59.95677375,18S051,661637493
8,54,3,same,TRUE,l,270,l,180,0.767567079,2018_Apr_03_1538,59.95677375,18S051,661637493
8,55,3,same,TRUE,t,270,t,0,0.58463731,2018_Apr_03_1538,59.95677375,18S051,661637493
8,56,2,diff,TRUE,s,90,l,90,0.78525222,2018_Apr_03_1538,59.95677375,18S051,661637493
8,57,2,diff,TRUE,s,0,l,180,0.783316905,2018_Apr_03_1538,59.95677375,18S051,661637493
8,58,2,diff,TRUE,l,0,t,180,0.701289736,2018_Apr_03_1538,59.95677375,18S051,661637493
8,59,3,same,TRUE,l,180,l,270,1.102639534,2018_Apr_03_1538,59.95677375,18S051,661637493
9,0,3,same,TRUE,l,0,l,90,0.884909829,2018_Apr_03_1538,59.95677375,18S051,661637493
9,1,3,same,TRUE,t,180,t,90,0.551428439,2018_Apr_03_1538,59.95677375,18S051,661637493
9,2,3,same,TRUE,t,90,t,270,0.784945166,2018_Apr_03_1538,59.95677375,18S051,661637493
9,3,2,diff,TRUE,j,180,l,180,2.271219817,2018_Apr_03_1538,59.95677375,18S051,661637493
9,4,2,diff,TRUE,t,0,l,0,0.934961084,2018_Apr_03_1538,59.95677375,18S051,661637493
9,5,3,same,TRUE,j,90,j,0,0.785158499,2018_Apr_03_1538,59.95677375,18S051,661637493
9,6,3,same,TRUE,z,0,z,90,1.136685692,2018_Apr_03_1538,59.95677375,18S051,661637493
9,7,3,same,TRUE,s,90,s,90,0.75145878,2018_Apr_03_1538,59.95677375,18S051,661637493
9,8,3,same,TRUE,j,180,j,0,0.968617043,2018_Apr_03_1538,59.95677375,18S051,661637493
9,9,3,same,TRUE,j,90,j,90,0.653438184,2018_Apr_03_1538,59.95677375,18S051,661637493
9,10,3,same,TRUE,l,180,l,0,1.501814062,2018_Apr_03_1538,59.95677375,18S051,661637493
9,11,3,same,TRUE,j,0,j,0,0.584243464,2018_Apr_03_1538,59.95677375,18S051,661637493
9,12,3,same,TRUE,j,270,j,270,0.536217234,2018_Apr_03_1538,59.95677375,18S051,661637493
9,13,2,diff,TRUE,l,0,z,90,0.918045766,2018_Apr_03_1538,59.95677375,18S051,661637493
9,14,2,diff,TRUE,l,180,j,0,1.852525482,2018_Apr_03_1538,59.95677375,18S051,661637493
9,15,3,same,TRUE,s,0,s,90,1.233555018,2018_Apr_03_1538,59.95677375,18S051,661637493
9,16,2,diff,TRUE,z,90,l,180,0.718082525,2018_Apr_03_1538,59.95677375,18S051,661637493
9,17,2,same,FALSE,o,0,o,0,0.634711174,2018_Apr_03_1538,59.95677375,18S051,661637493
9,18,2,diff,TRUE,l,0,i,90,0.666549242,2018_Apr_03_1538,59.95677375,18S051,661637493
9,19,2,diff,TRUE,j,0,i,0,0.567994402,2018_Apr_03_1538,59.95677375,18S051,661637493
9,20,3,same,TRUE,l,90,l,180,1.368839639,2018_Apr_03_1538,59.95677375,18S051,661637493
9,21,3,same,TRUE,t,0,t,180,0.766516823,2018_Apr_03_1538,59.95677375,18S051,661637493
9,22,3,same,TRUE,i,0,i,90,0.517878235,2018_Apr_03_1538,59.95677375,18S051,661637493
9,23,2,diff,TRUE,o,0,t,180,0.70159679,2018_Apr_03_1538,59.95677375,18S051,661637493
9,24,2,diff,TRUE,l,90,s,0,0.786071638,2018_Apr_03_1538,59.95677375,18S051,661637493
9,25,2,diff,TRUE,i,0,s,0,0.651148772,2018_Apr_03_1538,59.95677375,18S051,661637493
9,26,2,diff,TRUE,t,0,s,0,0.76852799,2018_Apr_03_1538,59.95677375,18S051,661637493
9,27,3,same,TRUE,l,180,l,180,0.554389577,2018_Apr_03_1538,59.95677375,18S051,661637493
9,28,2,diff,TRUE,z,0,s,0,2.636341623,2018_Apr_03_1538,59.95677375,18S051,661637493
9,29,2,diff,TRUE,j,270,s,0,1.535401827,2018_Apr_03_1538,59.95677375,18S051,661637493
9,30,3,same,TRUE,t,90,t,90,0.935034383,2018_Apr_03_1538,59.95677375,18S051,661637493
9,31,2,diff,TRUE,z,90,o,0,0.55128804,2018_Apr_03_1538,59.95677375,18S051,661637493
9,32,2,diff,TRUE,o,0,l,0,0.567919644,2018_Apr_03_1538,59.95677375,18S051,661637493
9,33,2,diff,TRUE,z,0,t,180,0.784641759,2018_Apr_03_1538,59.95677375,18S051,661637493
9,34,3,same,TRUE,j,0,j,90,0.901446983,2018_Apr_03_1538,59.95677375,18S051,661637493
9,35,2,diff,TRUE,o,0,j,90,0.651372681,2018_Apr_03_1538,59.95677375,18S051,661637493
9,36,3,same,TRUE,z,0,z,0,0.534048893,2018_Apr_03_1538,59.95677375,18S051,661637493
9,37,2,diff,TRUE,l,180,i,90,0.751615224,2018_Apr_03_1538,59.95677375,18S051,661637493
9,38,3,same,TRUE,l,0,l,180,1.502053651,2018_Apr_03_1538,59.95677375,18S051,661637493
9,39,3,same,TRUE,z,90,z,90,0.617988403,2018_Apr_03_1538,59.95677375,18S051,661637493
9,40,3,same,TRUE,i,0,i,0,0.53465279,2018_Apr_03_1538,59.95677375,18S051,661637493
9,41,2,diff,TRUE,t,90,j,270,0.801806513,2018_Apr_03_1538,59.95677375,18S051,661637493
9,42,3,same,TRUE,j,180,j,270,1.533844677,2018_Apr_03_1538,59.95677375,18S051,661637493
9,43,3,same,TRUE,t,180,t,270,0.584722643,2018_Apr_03_1538,59.95677375,18S051,661637493
9,44,2,diff,TRUE,t,180,z,90,0.851456993,2018_Apr_03_1538,59.95677375,18S051,661637493
9,45,2,diff,TRUE,l,270,t,180,0.600622714,2018_Apr_03_1538,59.95677375,18S051,661637493
9,46,2,diff,TRUE,i,0,l,270,1.301783356,2018_Apr_03_1538,59.95677375,18S051,661637493
9,47,2,diff,TRUE,s,0,l,90,0.651304487,2018_Apr_03_1538,59.95677375,18S051,661637493
9,48,2,diff,TRUE,t,180,l,270,0.550060189,2018_Apr_03_1538,59.95677375,18S051,661637493
9,49,2,diff,TRUE,s,0,j,0,0.567904692,2018_Apr_03_1538,59.95677375,18S051,661637493
9,50,2,diff,TRUE,l,0,j,0,3.805128676,2018_Apr_03_1538,59.95677375,18S051,661637493
9,51,3,same,TRUE,t,270,t,90,0.60130064,2018_Apr_03_1538,59.95677375,18S051,661637493
9,52,2,diff,TRUE,i,0,t,270,0.517890999,2018_Apr_03_1538,59.95677375,18S051,661637493
9,53,2,diff,TRUE,o,0,l,270,0.568105627,2018_Apr_03_1538,59.95677375,18S051,661637493
9,54,2,diff,TRUE,i,90,l,0,0.684712833,2018_Apr_03_1538,59.95677375,18S051,661637493
9,55,2,diff,TRUE,j,270,t,90,0.75158058,2018_Apr_03_1538,59.95677375,18S051,661637493
9,56,2,same,FALSE,l,180,l,90,0.634643345,2018_Apr_03_1538,59.95677375,18S051,661637493
9,57,3,same,TRUE,j,270,j,0,1.185074771,2018_Apr_03_1538,59.95677375,18S051,661637493
9,58,3,same,TRUE,s,90,s,0,1.085385435,2018_Apr_03_1538,59.95677375,18S051,661637493
9,59,3,same,TRUE,t,90,t,0,0.684762064,2018_Apr_03_1538,59.95677375,18S051,661637493
9,60,2,diff,TRUE,j,180,t,270,0.751450028,2018_Apr_03_1538,59.95677375,18S051,661637493
